contrast,protein,Protein.Names,Genes,NPrec,PropObs,logFC,AveExpr,t,P.Value,adj.P.Val,B,pi_score
BFR_vs_HLRT_at_T1,P41227,NAA10_HUMAN,NAA10,6,0.29516539440203565,-0.008120278839669481,15.945443943221173,-0.06744975901125806,0.9463569174009872,0.9990531291566171,-4.9171449581362054,0.9995523846571738
BFR_vs_HLRT_at_T1,Q99873,ANM1_HUMAN,PRMT1,12,0.5706106870229007,0.006157785455233267,19.267976967881992,0.06690201060629583,0.9467918854151305,0.9990531291566171,-4.928654637062214,0.9996633737667107
BFR_vs_HLRT_at_T1,Q96S66,CLCC1_HUMAN,CLCC1,5,0.26717557251908397,0.009658680403303421,14.442217996632042,0.06674729873489899,0.9469147453173512,0.9990531291566171,-4.8027192775106595,0.9994732942914667
BFR_vs_HLRT_at_T1,O95372,LYPA2_HUMAN,LYPLA2,8,0.42938931297709926,0.009334400920561592,18.88891766442827,0.06644480116030124,0.9471549686069949,0.9990531291566171,-4.857131983957957,0.9994933398962265
BFR_vs_HLRT_at_T1,P62314,SMD1_HUMAN,SNRPD1,3,0.30788804071246817,0.015833265379050943,17.77472816221917,0.06633529798220361,0.9472419298914336,0.9990531291566171,-4.797033581847111,0.9991421932898691
BFR_vs_HLRT_at_T1,P57721,PCBP3_HUMAN,PCBP3,1,0.5877862595419847,0.009674234991280173,18.077675204015033,0.06595117886171613,0.9475469807967837,0.9990531291566171,-4.795025338044171,0.9994789000412585
BFR_vs_HLRT_at_T1,Q9BSJ8,ESYT1_HUMAN,ESYT1,28,0.43157033805888767,-0.0057914483536869454,17.38670815765387,-0.06522107206814595,0.9481268217264857,0.9990531291566171,-5.056105181819779,0.9996915544563225
BFR_vs_HLRT_at_T1,Q02543,RL18A_HUMAN,RPL18A,5,0.5770992366412214,-0.008408897876499566,18.028595857374523,-0.06503268373962699,0.9482764417242999,0.9990531291566171,-4.903496266070893,0.9995535097492778
BFR_vs_HLRT_at_T1,Q16401,PSMD5_HUMAN,PSMD5,8,0.18893129770992367,0.014049867224048995,16.286144100439152,0.06490616269785318,0.948376927109746,0.9990531291566171,-4.811610863844285,0.999255588540294
BFR_vs_HLRT_at_T1,Q9Y2S2,CRYL1_HUMAN,CRYL1,6,0.23664122137404578,-0.011361389886253903,16.46952769735796,-0.06445374286709987,0.9487362542348797,0.9990531291566171,-4.82533643565007,0.9994022919334327
BFR_vs_HLRT_at_T1,Q92643,GPI8_HUMAN,PIGK,1,0.24427480916030533,-0.005699793231563888,15.441414770517953,-0.06439188171486968,0.9487853872773924,0.9990531291566171,-4.827908948218946,0.9997003916448038
BFR_vs_HLRT_at_T1,Q9NRW7,VPS45_HUMAN,VPS45,2,0.29770992366412213,-0.007434430654091884,15.041799164430218,-0.06405948130571454,0.9490493987273385,0.9990531291566171,-4.817310742800786,0.9996112962642847
BFR_vs_HLRT_at_T1,P78417,GSTO1_HUMAN,GSTO1,19,0.6223382884692648,-0.003973533803435458,21.723567068239145,-0.06339284315868911,0.9495827234946828,0.9990531291566171,-5.124416111275917,0.9997944597749924
BFR_vs_HLRT_at_T1,Q86UU1,PHLB1_HUMAN,PHLDB1,3,0.19338422391857504,-0.00782929464598503,14.325986586927902,-0.06297501603092742,0.9499107825045423,0.9990531291566171,-4.798632602989872,0.9995977552987025
BFR_vs_HLRT_at_T1,Q9NVH6,TMLH_HUMAN,TMLHE,7,0.5059978189749182,0.005837626991777256,18.171543986494246,0.06269015769213448,0.950137053540441,0.9990531291566171,-4.866513371024183,0.9997014555689631
BFR_vs_HLRT_at_T1,P51809,VAMP7_HUMAN,VAMP7,1,0.5114503816793893,0.005021813337233283,16.305684549246074,0.0626244521767024,0.9501892458697061,0.9990531291566171,-4.824738208203038,0.9997434478418861
BFR_vs_HLRT_at_T1,P63279,UBC9_HUMAN,UBE2I,5,0.566412213740458,0.010421941820371927,20.914770705704164,0.06172072067878604,0.9509071352444038,0.9990531291566171,-4.857042446985338,0.9994755088109397
BFR_vs_HLRT_at_T1,Q9BUJ2,HNRL1_HUMAN,HNRNPUL1,5,0.40305343511450376,-0.0084678980813635,16.884913491447755,-0.06158034305439259,0.9510186494473984,0.9990531291566171,-4.829125439781922,0.9995748189716702
BFR_vs_HLRT_at_T1,P14621,ACYP2_HUMAN,ACYP2,17,0.6246070947462955,-0.005546333281813531,21.84613084547803,-0.061317749056000445,0.9512272533986312,0.9990531291566171,-5.125380040784015,0.9997227091290722
BFR_vs_HLRT_at_T1,Q9BV57,MTND_HUMAN,ADI1,7,0.19629225736095965,-0.014035989724794362,16.885484512669272,-0.061114222425988976,0.9513889367287037,0.9990531291566171,-4.8006239577367475,0.9993007985752195
BFR_vs_HLRT_at_T1,P30040,ERP29_HUMAN,ERP29,8,0.5992366412213741,-0.0060359685271400565,18.883305163441932,-0.06025605271563365,0.952070696487594,0.9990531291566171,-4.933908982519299,0.9997035813954154
BFR_vs_HLRT_at_T1,Q9H3S7,PTN23_HUMAN,PTPN23,8,0.2919847328244275,-0.008128254919791189,15.93584270340135,-0.05916365560148328,0.9529385860511513,0.9990531291566171,-4.8523376446551385,0.9996082556852023
BFR_vs_HLRT_at_T1,A5YM72,CRNS1_HUMAN,CARNS1,25,0.4570992366412214,-0.008079927803283482,18.056141902537917,-0.05915604557257334,0.9529446322800811,0.9990531291566171,-4.933514475397542,0.9996106356208735
BFR_vs_HLRT_at_T1,O95433,AHSA1_HUMAN,AHSA1,10,0.32519083969465645,-0.007143269987682999,17.379591532402458,-0.05880267779577431,0.9532253888307205,0.9990531291566171,-4.867499387248193,0.9996578680582772
BFR_vs_HLRT_at_T1,Q5JRA6,TGO1_HUMAN,MIA3,3,0.1806615776081425,0.009937739279600066,15.54586153120916,0.057340847143317615,0.9543868996983949,0.9990531291566171,-4.816553846766999,0.9995361529775777
BFR_vs_HLRT_at_T1,Q96RP9,EFGM_HUMAN,GFM1,17,0.33632689717108216,-0.00471451227716102,17.742872755073357,-0.055974203062144186,0.9554728681873963,0.9990531291566171,-5.010765931294568,0.9997852821545222
BFR_vs_HLRT_at_T1,P05455,LA_HUMAN,SSB,10,0.33969465648854963,0.007868210539179188,16.603865586906004,0.055929542432903705,0.955508358031858,0.9990531291566171,-4.817461601580729,0.999641967935723
BFR_vs_HLRT_at_T1,P10606,COX5B_HUMAN,COX5B,14,0.7742639040348964,0.005444382534243175,23.129177344302366,0.05550751878286602,0.9558437261381132,0.9990531291566171,-5.095715979318632,0.9997541573048415
BFR_vs_HLRT_at_T1,O94874,UFL1_HUMAN,UFL1,14,0.3446019629225736,0.005043652948909738,16.60548127667303,0.055188024066632646,0.9560976232033146,0.9990531291566171,-4.936937244220896,0.9997735895503362
BFR_vs_HLRT_at_T1,O00116,ADAS_HUMAN,AGPS,3,0.22137404580152673,0.0076742676645000785,15.759482485638422,0.055174304508525326,0.9561085260062925,0.9990531291566171,-4.817965300061926,0.9996556086265128
BFR_vs_HLRT_at_T1,Q9UNF0,PACN2_HUMAN,PACSIN2,6,0.30916030534351147,-0.007671189991402372,16.43531998998542,-0.05503439029770236,0.9562197149809417,0.9990531291566171,-4.853745424931671,0.9996566384658766
BFR_vs_HLRT_at_T1,P21953,ODBB_HUMAN,BCKDHB,7,0.292257360959651,-0.009297491337470376,16.863375361894764,-0.05487203424892558,0.9563498206209887,0.9990531291566171,-4.792614252342806,0.9995851249909274
BFR_vs_HLRT_at_T1,Q9UGM6,SYWM_HUMAN,WARS2,5,0.349618320610687,0.0076619863321241155,16.19479396257731,0.054739887276968026,0.956453757567792,0.9990531291566171,-4.823641508487049,0.9996589248128768
BFR_vs_HLRT_at_T1,Q96C23,GALM_HUMAN,GALM,10,0.44732824427480916,0.005967950207597994,18.971449302056122,0.05473149740883461,0.9564604250814362,0.9990531291566171,-4.851530944379527,0.9997343668169368
BFR_vs_HLRT_at_T1,Q49B96,COX19_HUMAN,COX19,3,0.5979643765903307,-0.00702149122386686,18.7010650621083,-0.054431830502144715,0.9566985754477113,0.9990531291566171,-4.782513314017786,0.9996892286121785
BFR_vs_HLRT_at_T1,Q96EE3,SEH1_HUMAN,SEH1L,2,0.32061068702290074,0.005862669379006036,15.36718771373039,0.054041246125751854,0.9570089853525485,0.9990531291566171,-4.805707365502566,0.9997424128409352
BFR_vs_HLRT_at_T1,O95299,NDUAA_HUMAN,NDUFA10,24,0.6593511450381679,-0.004019830227321108,20.931697187956598,-0.0534436103699141,0.957483958406941,0.9990531291566171,-5.102754531671419,0.9998253684528683
BFR_vs_HLRT_at_T1,Q9NX14,NDUBB_HUMAN,NDUFB11,8,0.6469465648854962,-0.005178825881873905,19.812428346465474,-0.05309004277821608,0.9577649646797435,0.9990531291566171,-4.881171770244577,0.9997765437664332
BFR_vs_HLRT_at_T1,Q5JPH6,SYEM_HUMAN,EARS2,4,0.23473282442748092,0.010660860152833962,15.462724542608207,0.053081100545519865,0.9577720718015824,0.9990531291566171,-4.807292235291563,0.9995401381581336
BFR_vs_HLRT_at_T1,O14949,QCR8_HUMAN,UQCRQ,10,0.8320610687022901,0.005167371391713971,22.804741484251696,0.052241267264930655,0.9584395709297497,0.9990531291566171,-5.079532784910752,0.9997806755267293
BFR_vs_HLRT_at_T1,Q969V3,NCLN_HUMAN,NCLN,7,0.22464558342420937,-0.0072740973213250015,15.388990829549057,-0.05216861328493709,0.9584973176783667,0.9990531291566171,-4.8486547667509985,0.9996917093482215
BFR_vs_HLRT_at_T1,Q96GD0,PLPP_HUMAN,PDXP,7,0.3391494002181025,-0.007059740245409785,16.852226874074038,-0.051174675372853105,0.9592873402745044,0.9990531291566171,-4.823354223358594,0.9997066075985533
BFR_vs_HLRT_at_T1,Q9Y3L5,RAP2C_HUMAN,RAP2C,3,0.1984732824427481,-0.008996545364086117,15.78701515536799,-0.05081107231615628,0.9595763570685589,0.9990531291566171,-4.784579259447363,0.9996288409667825
BFR_vs_HLRT_at_T1,Q9Y696,CLIC4_HUMAN,CLIC4,11,0.42956280360860516,-0.005653767147119737,17.215398288482895,-0.05003375986030599,0.9601942366714602,0.9990531291566171,-4.9495932437682,0.9997703721272584
BFR_vs_HLRT_at_T1,O60664,PLIN3_HUMAN,PLIN3,33,0.636826278047652,-0.003243728439606741,20.410964896563222,-0.04983038958343677,0.9603558981374307,0.9990531291566171,-5.1730137927076125,0.999868795459078
BFR_vs_HLRT_at_T1,P57737,CORO7_HUMAN,CORO7,1,0.3053435114503817,0.004438178191199071,15.071434351820772,0.04967120808190465,0.9604824345718891,0.9990531291566171,-4.8049013238126355,0.9998210705081342
BFR_vs_HLRT_at_T1,O15212,PFD6_HUMAN,PFDN6,8,0.5372137404580153,0.004111405434532145,18.781146111853214,0.049201487994462494,0.9608558299730815,0.9990531291566171,-4.90175966302239,0.999835841347583
BFR_vs_HLRT_at_T1,Q15233,NONO_HUMAN,NONO,12,0.27099236641221375,-0.0064447729026611,16.38718379976248,-0.04872353994769024,0.9612357749848239,0.9990531291566171,-4.865937066985712,0.9997452347734868
BFR_vs_HLRT_at_T1,P61513,RL37A_HUMAN,RPL37A,5,0.5083969465648855,-0.006355648947366177,16.679187999731386,-0.04827470297282901,0.9615925862742177,0.9990531291566171,-4.83872392068455,0.9997511156402485
BFR_vs_HLRT_at_T1,Q15124,PGM5_HUMAN,PGM5,32,0.45825381679389315,-0.004067840003287415,18.611867064141585,-0.04821622627190056,0.9616390739901218,0.9990531291566171,-5.154638221862677,0.9998408946967714
BFR_vs_HLRT_at_T1,Q99417,MYCBP_HUMAN,MYCBP,3,0.272264631043257,-0.010348795310040515,16.749187380375112,-0.04787863246530277,0.9619074563674639,0.9990531291566171,-4.792455912825236,0.999598164261486
BFR_vs_HLRT_at_T1,P11021,BIP_HUMAN,HSPA5,48,0.6159351145038168,0.002578780061465835,20.103381729128202,0.047749676789987615,0.962009975492429,0.9990531291566171,-5.198121381032258,0.9999001276525588
BFR_vs_HLRT_at_T1,Q9UMS0,NFU1_HUMAN,NFU1,5,0.6458015267175573,0.004728949401251015,17.937503411447878,0.04770418720455322,0.9620461396403703,0.9990531291566171,-4.815119685874358,0.9998170401277258
BFR_vs_HLRT_at_T1,Q16527,CSRP2_HUMAN,CSRP2,3,0.13994910941475827,0.00985606857019583,14.94421143659156,0.04720062488074504,0.9624464761630747,0.9990531291566171,-4.826617623570404,0.9996228121556925
BFR_vs_HLRT_at_T1,P22061,PIMT_HUMAN,PCMT1,31,0.6688007879832554,-0.0036364840088083383,21.15906208578045,-0.04673285597500582,0.9628183652116286,0.9990531291566171,-5.093597117545275,0.9998622213006171
BFR_vs_HLRT_at_T1,P34931,HS71L_HUMAN,HSPA1L,1,0.9618320610687023,0.006584513695099048,20.16220666147421,0.04653169186648154,0.9629782986983083,0.9990531291566171,-4.8347950092548215,0.999751634002789
BFR_vs_HLRT_at_T1,P55010,IF5_HUMAN,EIF5,24,0.4487913486005089,-0.0037240533207807403,18.693886231545726,-0.04635978181281874,0.9631149752433107,0.9990531291566171,-4.986840095671365,0.9998600506286645
BFR_vs_HLRT_at_T1,Q92665,RT31_HUMAN,MRPS31,4,0.3568702290076336,-0.006936442635712581,15.95147630709497,-0.04631727489250436,0.9631487704057862,0.9990531291566171,-4.805236074252764,0.9997395885772671
BFR_vs_HLRT_at_T1,Q12805,FBLN3_HUMAN,EFEMP1,11,0.4316446911866759,0.00483105023733188,16.85700866010098,0.04593741934110708,0.9634507778549304,0.9990531291566171,-4.983995019329867,0.9998201374360404
BFR_vs_HLRT_at_T1,P50897,PPT1_HUMAN,PPT1,1,0.5190839694656488,0.007265269157162635,17.112898806741125,0.04559318294964709,0.963724470580182,0.9990531291566171,-4.787327982883557,0.9997315854667389
BFR_vs_HLRT_at_T1,P20290,BTF3_HUMAN,BTF3,5,0.4106870229007634,-0.007227759613911644,17.487070919594135,-0.044452479178391735,0.9646314430635227,0.9990531291566171,-4.789758814693015,0.9997397682062313
BFR_vs_HLRT_at_T1,P21399,ACOC_HUMAN,ACO1,45,0.5253604749787956,-0.0028011532756337942,19.30535347226254,-0.04367495521372177,0.965249678318767,0.9990531291566171,-5.15681838067917,0.9999009323820379
BFR_vs_HLRT_at_T1,Q9NZN4,EHD2_HUMAN,EHD2,52,0.49192601291837934,-0.003412337971081314,19.186906729156426,-0.04306228138801118,0.9657368506808135,0.9990531291566171,-5.180388266615718,0.999881039689808
BFR_vs_HLRT_at_T1,P51151,RAB9A_HUMAN,RAB9A,2,0.30916030534351147,-0.005123480836031646,15.025592237016829,-0.0428696895792682,0.9658899942469832,0.9990531291566171,-4.790746531564132,0.9998222037203853
BFR_vs_HLRT_at_T1,P80723,BASP1_HUMAN,BASP1,11,0.13115891741845942,-0.009119947445590526,13.45572076190796,-0.042622621665072885,0.9660885039110665,0.9990531291566171,-4.981660227272231,0.9996854128563352
BFR_vs_HLRT_at_T1,Q13424,SNTA1_HUMAN,SNTA1,26,0.5692894891368174,-0.003310675035216093,18.651896107833178,-0.04244160593049086,0.966230398837505,0.9990531291566171,-5.077696213071473,0.9998862749632573
BFR_vs_HLRT_at_T1,Q9H3N1,TMX1_HUMAN,TMX1,5,0.49770992366412214,0.004235950035184288,18.673781088087605,0.04232589983632177,0.9663224073639867,0.9990531291566171,-4.868428704404501,0.9998548964306316
BFR_vs_HLRT_at_T1,P00387,NB5R3_HUMAN,CYB5R3,27,0.6214305908962398,-0.0029139899755357135,21.04714837687299,-0.04196372327235022,0.9666104100997019,0.9990531291566171,-5.1164620869160515,0.9999010465256775
BFR_vs_HLRT_at_T1,Q8N3K9,CMYA5_HUMAN,CMYA5,57,0.3676175170751306,0.005458857215703716,16.46733255539851,0.04188947905904484,0.966670230959751,0.9990531291566171,-5.1860538964872935,0.9998149735173828
BFR_vs_HLRT_at_T1,Q92629,SGCD_HUMAN,SGCD,22,0.44205412907702984,-0.0034091782677201365,18.125198918563836,-0.0418739912043141,0.9666817657081108,0.9990531291566171,-5.069227992593173,0.9998844834892505
BFR_vs_HLRT_at_T1,Q9BRP8,PYM1_HUMAN,PYM1,2,0.5076335877862596,0.005229134696433491,15.183167834498514,0.04174419752682803,0.9667849790854689,0.9990531291566171,-4.777246108359241,0.9998233797849708
BFR_vs_HLRT_at_T1,P34897,GLYM_HUMAN,SHMT2,6,0.43256997455470736,0.006133834802543703,17.201916671517132,0.0414501340716453,0.9670188237053614,0.9990531291566171,-4.788951356984996,0.9997943087912623
BFR_vs_HLRT_at_T1,Q9NUQ7,UFSP2_HUMAN,UFSP2,2,0.42748091603053434,-0.0050023722406145055,16.79790431758406,-0.04131378676761741,0.9671272505449156,0.9990531291566171,-4.797017221827937,0.9998328086900671
BFR_vs_HLRT_at_T1,P14625,ENPL_HUMAN,HSP90B1,34,0.3834755276156264,0.0035868938243019954,18.05968862785382,0.041032465755673216,0.9673509661064528,0.9990531291566171,-5.109977495626153,0.9998809440707686
BFR_vs_HLRT_at_T1,Q14980,NUMA1_HUMAN,NUMA1,11,0.12421929215822346,-0.007569829948115725,13.923093354049975,-0.04065778499139742,0.967648928407307,0.9990531291566171,-4.863805612331765,0.9997510900494503
BFR_vs_HLRT_at_T1,Q5QJ74,TBCEL_HUMAN,TBCEL,4,0.2099236641221374,0.007021825107052848,15.43979395657075,0.04037584741745813,0.9678731403485985,0.9990531291566171,-4.82109627083438,0.9997707338273562
BFR_vs_HLRT_at_T1,Q96T51,RUFY1_HUMAN,RUFY1,2,0.3435114503816794,0.004548043490119724,15.747515316168268,0.04030086854262641,0.9679327680221438,0.9990531291566171,-4.8046145420117305,0.9998517782024623
BFR_vs_HLRT_at_T1,Q14764,MVP_HUMAN,MVP,8,0.28435114503816794,0.005657179673303148,16.22286690947514,0.04012016383252998,0.9680764759332013,0.9990531291566171,-4.8883463932983195,0.9998164742264144
BFR_vs_HLRT_at_T1,O75891,AL1L1_HUMAN,ALDH1L1,62,0.5554050726422063,0.0022899033338390495,18.902995788312126,0.03954548943134356,0.9685335006412863,0.9990531291566171,-5.225918096128007,0.9999267894177717
BFR_vs_HLRT_at_T1,Q92973,TNPO1_HUMAN,TNPO1,5,0.37709923664122136,-0.003823322367772164,17.204422321494036,-0.03942805074811009,0.9686268980928449,0.9990531291566171,-4.8843306284023695,0.9998781360459298
BFR_vs_HLRT_at_T1,Q9Y2K3,MYH15_HUMAN,MYH15,33,0.047189451769604436,-0.01684390572104988,14.622578875208522,-0.03934306356033273,0.9686979887903006,0.9990531291566171,-4.830341404386348,0.9994644670112568
BFR_vs_HLRT_at_T1,P28907,CD38_HUMAN,CD38,12,0.3110687022900763,-0.004912364552570381,16.45558038255976,-0.03921281905903731,0.9687980701779568,0.9990531291566171,-4.842899344009814,0.9998442946926923
BFR_vs_HLRT_at_T1,Q96ND0,F210A_HUMAN,FAM210A,5,0.32061068702290074,0.005203332312774478,17.30008021371441,0.0391645569045785,0.968836452893846,0.9990531291566171,-4.820301693310511,0.9998352788736723
BFR_vs_HLRT_at_T1,P78344,IF4G2_HUMAN,EIF4G2,12,0.3994910941475827,0.00453998980486503,17.84840788542641,0.038965412532514516,0.968994832462466,0.9990531291566171,-4.915837856028515,0.99985701870408
BFR_vs_HLRT_at_T1,P09211,GSTP1_HUMAN,GSTP1,23,0.8114835711915035,0.007359153923598427,24.800778760274667,0.03846322408381054,0.9693972522597021,0.9990531291566171,-5.199310841435248,0.9997712978382816
BFR_vs_HLRT_at_T1,P20774,MIME_HUMAN,OGN,11,0.4115197779319917,-0.010787210018264659,18.754317040058915,-0.03841617782480698,0.9694326000827254,0.9990531291566171,-4.802343002700668,0.9996651743913624
BFR_vs_HLRT_at_T1,P40261,NNMT_HUMAN,NNMT,5,0.0916030534351145,0.010733370036533074,15.511703288142026,0.03744492598665598,0.9702070705060164,0.9990531291566171,-4.875363356626665,0.9996754138034842
BFR_vs_HLRT_at_T1,P30048,PRDX3_HUMAN,PRDX3,17,0.9196228109564436,0.002304355136523384,24.048265066246998,0.03736605211613137,0.9702668486710345,0.9990531291566171,-5.145552786528984,0.9999304474325561
BFR_vs_HLRT_at_T1,P30046,DOPD_HUMAN,DDT,3,0.5419847328244275,0.0065815287272670275,19.507776596385472,0.036952399089922205,0.9705958511553012,0.9990531291566171,-4.805472666076894,0.9998035927985726
BFR_vs_HLRT_at_T1,P23327,SRCH_HUMAN,HRC,44,0.46478140180430255,-0.0035899955823950336,17.153297402687528,-0.036933214218938415,0.9706111101307509,0.9990531291566171,-5.164467377498068,0.9998929183358893
BFR_vs_HLRT_at_T1,P10768,ESTD_HUMAN,ESD,25,0.641526717557252,0.002360559288330677,21.816436585681572,0.03627670378862628,0.9711332821096834,0.9990531291566171,-5.118276706195306,0.999930857932576
BFR_vs_HLRT_at_T1,P49411,EFTU_HUMAN,TUFM,55,0.6968771686328938,-0.0018801225106592767,21.503941087200424,-0.03614652796859622,0.9712368222008676,0.9990531291566171,-5.239957098784036,0.9999451302328303
BFR_vs_HLRT_at_T1,O75880,SCO1_HUMAN,SCO1,3,0.6234096692111959,0.004581209351226079,17.70953276087783,0.03582829390583902,0.9714899433494397,0.9990531291566171,-4.821778540234856,0.9998675002216957
BFR_vs_HLRT_at_T1,P67870,CSK2B_HUMAN,CSNK2B,4,0.5763358778625954,0.004439787695268649,18.396394991466625,0.0352399594920743,0.9719579080844806,0.9990531291566171,-4.801908523149851,0.9998737280687559
BFR_vs_HLRT_at_T1,Q13011,ECH1_HUMAN,ECH1,32,0.6867843511450382,-0.0026634119880100116,22.107213609601047,-0.035123557881610985,0.9720504957925287,0.9990531291566171,-5.177896670947333,0.9999245017109795
BFR_vs_HLRT_at_T1,O00159,MYO1C_HUMAN,MYO1C,34,0.4072743601257297,-0.002602035328173713,17.906339213380065,-0.03498519148562639,0.9721605551404833,0.9990531291566171,-5.135758192450567,0.9999265360317874
BFR_vs_HLRT_at_T1,O95671,ASML_HUMAN,ASMTL,6,0.19465648854961834,0.00637300100663829,15.626620556940987,0.03422110144346813,0.972768336993246,0.9990531291566171,-4.810270583758693,0.9998240612764144
BFR_vs_HLRT_at_T1,P24311,COX7B_HUMAN,COX7B,3,0.816793893129771,0.005223345081592612,21.518320585344714,0.0339100246931692,0.9730157820865247,0.9990531291566171,-4.890546035128729,0.9998571257234519
BFR_vs_HLRT_at_T1,P68400,CSK21_HUMAN,CSNK2A1,2,0.1450381679389313,0.006603352695618625,15.38608060965526,0.033566283494562046,0.9732941330734176,0.9990531291566171,-4.816718598795518,0.9998212701670438
BFR_vs_HLRT_at_T1,Q9P2X0,DPM3_HUMAN,DPM3,2,0.2366412213740458,-0.004372341774461219,15.304766853749145,-0.03326253097679186,0.9735308374994709,0.9990531291566171,-4.828201298757345,0.9998827154097599
BFR_vs_HLRT_at_T1,P11279,LAMP1_HUMAN,LAMP1,5,0.42900763358778626,0.004095653480543859,17.10270598055384,0.03264219500753922,0.9740243005188726,0.9990531291566171,-4.837562932704697,0.9998922121972267
BFR_vs_HLRT_at_T1,P06748,NPM_HUMAN,NPM1,10,0.4526717557251908,0.004305981436193207,18.237887123023597,0.03264001602582193,0.9740260338666922,0.9990531291566171,-4.886294187940965,0.9998866848441265
BFR_vs_HLRT_at_T1,O00429,DNM1L_HUMAN,DNM1L,41,0.49283187488363434,-0.0016353864206593016,18.34194256928851,-0.03252034929914743,0.9741212271738053,0.9990531291566171,-5.1402610276503475,0.9999571218725464
BFR_vs_HLRT_at_T1,P10109,ADX_HUMAN,FDX1,2,0.6412213740458015,-0.003674074170614716,17.622880799752526,-0.03218257813228631,0.9743899217081871,0.9990531291566171,-4.788014925347686,0.9999046853722481
BFR_vs_HLRT_at_T1,Q9P287,BCCIP_HUMAN,BCCIP,2,0.3893129770992366,-0.0050092702183413,17.537164187043782,-0.03195813178118841,0.9745684687996823,0.9990531291566171,-4.7935365761066,0.999870967009685
BFR_vs_HLRT_at_T1,P40306,PSB10_HUMAN,PSMB10,2,0.2748091603053435,-0.00413020780112916,15.735533791216968,-0.03135432137701422,0.9750488064224024,0.9990531291566171,-4.8270114209628545,0.9998956443816093
BFR_vs_HLRT_at_T1,Q96AX9,MIB2_HUMAN,MIB2,3,0.5216284987277354,-0.0041685064541994166,16.41179808406203,-0.030489724575639872,0.9757366183539684,0.9990531291566171,-4.789164521675411,0.9998976159382007
BFR_vs_HLRT_at_T1,A1L4K1,FSD2_HUMAN,FSD2,10,0.3709923664122138,-0.0038648207166396276,16.815038839541547,-0.029516302036990013,0.9765110262157277,0.9990531291566171,-4.88566732761634,0.9999081403791525
BFR_vs_HLRT_at_T1,P52888,THOP1_HUMAN,THOP1,16,0.2838740458015267,0.002421423644278775,16.721114258581604,0.029022452728051817,0.9769039174637564,0.9990531291566171,-4.9487132707945305,0.9999434202519454
BFR_vs_HLRT_at_T1,P49406,RM19_HUMAN,MRPL19,7,0.2911668484187568,0.004583811504470958,16.823159119576744,0.028852594984768307,0.9770390523542073,0.9990531291566171,-4.8088803182936415,0.999893529887579
BFR_vs_HLRT_at_T1,Q9UHD1,CHRD1_HUMAN,CHORDC1,5,0.4564885496183206,-0.0032344754353772487,16.7896745259177,-0.028838739331836047,0.9770500756206503,0.9990531291566171,-4.837135686414198,0.9999249067944729
BFR_vs_HLRT_at_T1,Q9NQW7,XPP1_HUMAN,XPNPEP1,20,0.41030534351145037,0.0022458155293954007,17.743979176350006,0.028822036866863486,0.9770633637568695,0.9990531291566171,-4.916968682815268,0.9999478899626599
BFR_vs_HLRT_at_T1,Q07021,C1QBP_HUMAN,C1QBP,11,0.57529493407356,-0.0036905375634930238,19.800549619736938,-0.02822075820440475,0.9775417329173175,0.9990531291566171,-4.893120207649262,0.9999161755563387
BFR_vs_HLRT_at_T1,O43920,NDUS5_HUMAN,NDUFS5,10,0.9076335877862596,0.002447296206124605,21.999990978587658,0.028138589233570058,0.9776071060782322,0.9990531291566171,-5.095343097398134,0.9999445765867546
BFR_vs_HLRT_at_T1,Q92522,H1X_HUMAN,H1FX,5,0.3099236641221374,-0.004663532268310178,16.532649161446194,-0.0272782618895743,0.9782915866498122,0.9990531291566171,-4.794568982634047,0.9998976523283273
BFR_vs_HLRT_at_T1,Q7Z4H3,HDDC2_HUMAN,HDDC2,6,0.29389312977099236,0.003305811282217519,17.024273210330477,0.026186463959337384,0.9791602496234968,0.9990531291566171,-4.849916405420379,0.9999303821608224
BFR_vs_HLRT_at_T1,P54920,SNAA_HUMAN,NAPA,25,0.5083969465648854,0.0017962505144666352,19.388281625710647,0.02609213731971587,0.9792352995557445,0.9990531291566171,-5.119541168706416,0.9999623094136735
BFR_vs_HLRT_at_T1,P46778,RL21_HUMAN,RPL21,4,0.4389312977099237,-0.004394351975751221,16.65396201712203,-0.025441919584029884,0.9797526430389514,0.9990531291566171,-4.785623785646209,0.9999101169362222
BFR_vs_HLRT_at_T1,P62829,RL23_HUMAN,RPL23,9,0.4868532654792197,-0.00350294271670748,19.590953199632867,-0.025077859212641385,0.9800423101976101,0.9990531291566171,-4.916381636748907,0.999929384798547
BFR_vs_HLRT_at_T1,Q8IWT0,ARCH_HUMAN,ZBTB8OS,1,0.2748091603053435,0.004603350270798501,17.9241097024865,0.02396815957264497,0.9809252667245175,0.9990531291566171,-4.80371268257896,0.999911347993019
BFR_vs_HLRT_at_T1,P63172,DYLT1_HUMAN,DYNLT1,4,0.648854961832061,-0.0026203530898598615,17.896804380601786,-0.02364249226642417,0.9811843955130539,0.9990531291566171,-4.810499114001977,0.9999502279718576
BFR_vs_HLRT_at_T1,Q14657,LAGE3_HUMAN,LAGE3,2,0.4732824427480916,-0.0024012322240718476,15.475368471783831,-0.023482583366076563,0.9813116334629465,0.9990531291566171,-4.808613016987787,0.9999547012982173
