contrast,protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,Protein.Names,Genes,NPrec,PropObs,mean_obs,gene,mapping_status,selected,annotated,label,padj,plot_p,pi_score,pi_value,signed_pi,fdr_significant,direction
HLRT_post_vs_pre,P07585,0.011446922552323713,19.006913318366255,0.059455636324136335,0.9527077058361172,0.990156040342367,-6.180261459010975,PGS2_HUMAN,DCN,17,0.4714863044454423,8.01526717557252,DCN,representative,TRUE,TRUE,DCN,0.990156040342367,0.9527077058361172,0.9994455831792781,2.4084693688131912e-4,2.4084693688131912e-4,FALSE,not_significant
HLRT_post_vs_pre,P07602,-0.10662658909934919,19.029237089743233,-0.9485309869620471,0.3451351065022483,0.7051047642577833,-5.7046636297476745,SAP_HUMAN,PSAP,10,0.3931297709923664,3.931297709923664,PSAP,representative,TRUE,TRUE,PSAP,0.7051047642577833,0.3451351065022483,0.892765414716162,0.049262642430756766,-0.049262642430756766,FALSE,not_significant
HLRT_post_vs_pre,P07686,0.23209480874012556,15.335863326831534,1.1810939042761677,0.24035368525484274,0.6168301117615334,-5.2688620101613015,HEXB_HUMAN,HEXB,4,0.12786259541984732,0.5114503816793893,HEXB,representative,TRUE,TRUE,HEXB,0.6168301117615334,0.24035368525484274,0.7182881165248104,0.14370131854566812,0.14370131854566812,FALSE,not_significant
HLRT_post_vs_pre,P07711,0.06955976517300044,17.478968046967257,0.49799015626063414,0.6195792516291467,0.871527452736792,-5.744223212669264,CATL1_HUMAN,CTSL,1,0.6870229007633588,0.6870229007633588,CTSL,representative,TRUE,TRUE,CTSL,0.871527452736792,0.6195792516291467,0.9672490387723116,0.014461693197400661,0.014461693197400661,FALSE,not_significant
HLRT_post_vs_pre,P07737,0.0828118463559413,21.749740650425785,0.8906638806076216,0.3752373451406168,0.7321821705694396,-5.9517378659275115,PROF1_HUMAN,PFN1,23,0.7066047129107202,16.251908396946565,PFN1,representative,TRUE,TRUE,PFN1,0.7321821705694396,0.3752373451406168,0.9220351941021214,0.035252501600778106,0.035252501600778106,FALSE,not_significant
HLRT_post_vs_pre,P07738,-0.09250589633872863,19.760498693072336,-0.5548558605231743,0.5802306569764851,0.8545899541185608,-6.170651595150515,PMGE_HUMAN,BPGM,18,0.5971162001696353,10.748091603053435,BPGM,representative,TRUE,TRUE,BPGM,0.8545899541185608,0.5802306569764851,0.9508930391095413,0.021868331787093107,-0.021868331787093107,FALSE,not_significant
HLRT_post_vs_pre,P07741,0.2953799591753672,18.787910868176837,1.347805299818427,0.18075217132663318,0.5559637059409688,-5.018223032182313,APT_HUMAN,APRT,8,0.35877862595419846,2.8702290076335877,APRT,representative,TRUE,TRUE,APRT,0.5559637059409688,0.18075217132663318,0.6033333905986715,0.21944263862945163,0.21944263862945163,FALSE,not_significant
HLRT_post_vs_pre,P07814,0.04483573785807593,17.69860009896246,0.8994054556927112,0.3705872654580893,0.7264570483702347,-6.177335447126435,SYEP_HUMAN,EPRS1,67,0.5299077133416885,35.50381679389313,EPRS1,representative,TRUE,TRUE,EPRS1,0.7264570483702347,0.3705872654580893,0.9564689743724997,0.019329112910449482,0.019329112910449482,FALSE,not_significant
HLRT_post_vs_pre,P07858,0.1538737409800781,17.238476497103154,1.5108331680581712,0.13396972059960885,0.4847793311313107,-4.975492872785253,CATB_HUMAN,CTSB,13,0.4204345273047563,5.465648854961832,CTSB,representative,TRUE,TRUE,CTSB,0.4847793311313107,0.13396972059960885,0.7339546860316825,0.13433075236442693,0.13433075236442693,FALSE,not_significant
HLRT_post_vs_pre,P07900,0.026426825520569963,19.838490085886022,0.3555147072801516,0.7229493193063639,0.9197565585999966,-6.3840760165161905,HS90A_HUMAN,HSP90AA1,35,0.5821155943293347,20.374045801526716,HSP90AA1,representative,TRUE,TRUE,HSP90AA1,0.9197565585999966,0.7229493193063639,0.991463356665115,0.0037233321820440727,0.0037233321820440727,FALSE,not_significant
HLRT_post_vs_pre,P07902,-0.04776616551994195,16.80903759289861,-0.30418120370209933,0.7616189357632416,0.932898014087383,-5.816211966884567,GALT_HUMAN,GALT,1,0.3969465648854962,0.3969465648854962,GALT,representative,TRUE,TRUE,GALT,0.932898014087383,0.7616189357632416,0.9870770738889112,0.005648935012437355,-0.005648935012437355,FALSE,not_significant
HLRT_post_vs_pre,P07910,0.038580953011297936,16.840885044765194,0.16254661589676397,0.8712018877427581,0.9681459734163711,-5.7993116095652075,HNRPC_HUMAN,HNRNPC,5,0.3755725190839695,1.8778625954198473,HNRNPC,representative,TRUE,TRUE,HNRNPC,0.9681459734163711,0.8712018877427581,0.9946945227863222,0.002310273462943771,0.002310273462943771,FALSE,not_significant
HLRT_post_vs_pre,P07919,0.15136633422287105,24.211193277826297,1.3352774691581937,0.18480291001393337,0.5598314243013638,-5.26440575214687,QCR6_HUMAN,UQCRH,5,0.9374045801526718,4.687022900763359,UQCRH,representative,TRUE,TRUE,UQCRH,0.5598314243013638,0.18480291001393337,0.7744696441768928,0.11099560001559623,0.11099560001559623,FALSE,not_significant
HLRT_post_vs_pre,P07942,-0.17898733179221793,15.88132005853011,-0.5525351584799999,0.5818456257498648,0.8550809343722883,-5.928916322374811,LAMB1_HUMAN,LAMB1,18,0.2616624257845632,4.709923664122138,LAMB1,representative,TRUE,TRUE,LAMB1,0.8550809343722883,0.5818456257498648,0.9076189836403106,0.04209642904535152,-0.04209642904535152,FALSE,not_significant
HLRT_post_vs_pre,P07951,-0.32919749630017847,21.049965214254797,-0.9749050285452417,0.3320450533228333,0.6941913161531753,-5.842516500645922,TPM2_HUMAN,TPM2,30,0.5849872773536896,17.549618320610687,TPM2,representative,TRUE,TRUE,TPM2,0.6941913161531753,0.3320450533228333,0.6956315260319785,0.15762074399038817,-0.15762074399038817,FALSE,not_significant
HLRT_post_vs_pre,P07954,0.2167066212961899,22.11375012147175,3.5807377728853638,5.297743313922044e-4,0.023699610530810083,-0.5674144838146384,FUMH_HUMAN,FH,48,0.7107188295165394,34.11450381679389,FH,representative,TRUE,TRUE,FH,0.023699610530810083,5.297743313922044e-4,0.19502433687329485,0.7099111901232191,0.7099111901232191,TRUE,up
HLRT_post_vs_pre,P07996,-0.10094722565514935,13.865861440305745,-0.26753878456890356,0.7896318676673548,0.9401409555554182,-6.22262588244401,TSP1_HUMAN,THBS1,31,0.07559714356069934,2.3435114503816794,THBS1,representative,TRUE,TRUE,THBS1,0.9401409555554182,0.7896318676673548,0.9764394214601089,0.010354695275958522,-0.010354695275958522,FALSE,not_significant
HLRT_post_vs_pre,P08123,0.014742651299622267,15.471566321775779,0.03555574240616975,0.9717099462070091,0.9944877956060161,-6.0557123404835105,CO1A2_HUMAN,COL1A2,25,0.23297709923664123,5.824427480916031,COL1A2,representative,TRUE,TRUE,COL1A2,0.9944877956060161,0.9717099462070091,0.999577005937178,1.8374285116921178e-4,1.8374285116921178e-4,FALSE,not_significant
HLRT_post_vs_pre,P08133,-0.024291389203380476,21.617201050536096,-0.47394422496637295,0.6365679873433538,0.8820574603530824,-6.607488672975052,ANXA6_HUMAN,ANXA6,102,0.6528214339170783,66.58778625954199,ANXA6,representative,TRUE,TRUE,ANXA6,0.8820574603530824,0.6365679873433538,0.9890884206267684,0.004764882443457918,-0.004764882443457918,FALSE,not_significant
HLRT_post_vs_pre,P08134,0.3367459694085646,18.40290797948281,2.5576472386536766,0.012032128555620752,0.14563404245618136,-2.892763468511169,RHOC_HUMAN,RHOC,1,0.7480916030534351,0.7480916030534351,RHOC,representative,TRUE,TRUE,RHOC,0.14563404245618136,0.012032128555620752,0.22571637241263068,0.6464369380840663,0.6464369380840663,FALSE,not_significant
HLRT_post_vs_pre,P08237,-0.06818427157631746,23.32271499543144,-1.2453724891295828,0.2158914322453651,0.5894588893636419,-5.931954935307706,PFKAM_HUMAN,PFKM,92,0.7538167938931298,69.35114503816794,PFKM,representative,TRUE,TRUE,PFKM,0.5894588893636419,0.2158914322453651,0.9007521890084135,0.0453946737814476,-0.0453946737814476,FALSE,not_significant
HLRT_post_vs_pre,P08238,-0.01057541569883469,21.505716371089026,-0.15140577196456495,0.8799592216123555,0.9711568546819457,-6.422919926730361,HS90B_HUMAN,HSP90AB1,29,0.7007107133456172,20.3206106870229,HSP90AB1,representative,TRUE,TRUE,HSP90AB1,0.9711568546819457,0.8799592216123555,0.9986485329449806,5.873316536144998e-4,-5.873316536144998e-4,FALSE,not_significant
HLRT_post_vs_pre,P08240,-0.11136341802827943,15.206783666559714,-0.7793883328818431,0.4375829652532951,0.7720144850373448,-5.575109588122805,SRPRA_HUMAN,SRPRA,3,0.2544529262086514,0.7633587786259542,SRPRA,representative,TRUE,TRUE,SRPRA,0.7720144850373448,0.4375829652532951,0.912068086781328,0.039972739950432795,-0.039972739950432795,FALSE,not_significant
HLRT_post_vs_pre,P08294,-0.1205617199218203,17.13228750481402,-0.7926068330815131,0.42987449414044654,0.7665171226115113,-5.843609459682188,SODE_HUMAN,SOD3,13,0.3270698766881973,4.251908396946565,SOD3,representative,TRUE,TRUE,SOD3,0.7665171226115113,0.42987449414044654,0.9032231122177812,0.04420495795175232,-0.04420495795175232,FALSE,not_significant
HLRT_post_vs_pre,P08397,-0.17077038152646296,16.369475982821093,-0.9391824642717481,0.34988943312654963,0.70834740589431755,-5.590446380193022,HEM3_HUMAN,HMBS,11,0.28521859819569745,3.1374045801526718,HMBS,representative,TRUE,TRUE,HMBS,0.70834740589431755,0.34988943312654963,0.8358279566672167,0.0778831067228429,-0.0778831067228429,FALSE,not_significant
HLRT_post_vs_pre,P08473,0.15227064811302427,16.433975846654533,1.2187838278613863,0.22578012270360365,0.6031590315609475,-5.341667887583282,NEP_HUMAN,MME,12,0.3212468193384224,3.854961832061069,MME,representative,TRUE,TRUE,MME,0.6031590315609475,0.22578012270360365,0.7972330663584138,0.09841469662586516,0.09841469662586516,FALSE,not_significant
HLRT_post_vs_pre,P08559,0.17067441791568427,21.51503352591267,2.2503838372143257,0.02660431945330318,0.22326530207539663,-3.973626806720148,ODPA_HUMAN,PDHA1,31,0.6419601083476976,19.900763358778626,PDHA1,representative,TRUE,TRUE,PDHA1,0.22326530207539663,0.02660431945330318,0.5384924588036503,0.26882037430266487,0.26882037430266487,FALSE,not_significant
HLRT_post_vs_pre,P08572,-0.6570215033135138,16.443710732622165,-1.5326716555305642,0.12862892487413471,0.47565396615751365,-4.9673439562845925,CO4A2_HUMAN,COL4A2,18,0.3346055979643766,6.022900763358779,COL4A2,representative,TRUE,TRUE,COL4A2,0.47565396615751365,0.12862892487413471,0.25990601715704786,0.5851836659093271,-0.5851836659093271,FALSE,not_significant
HLRT_post_vs_pre,P08574,0.25674067366864506,21.84040441914956,2.244717627310999,0.02697866315106612,0.22423249537033643,-3.8898475158532735,CY1_HUMAN,CYC1,21,0.7004725554343875,14.709923664122137,CYC1,representative,TRUE,TRUE,CYC1,0.22423249537033643,0.02697866315106612,0.39552972480973736,0.40282087288500906,0.40282087288500906,FALSE,not_significant
HLRT_post_vs_pre,P08579,-0.03936657383731301,14.92162728106848,-0.3113188420766012,0.7562032654032027,0.9309471199338497,-5.728396767218926,RU2B_HUMAN,SNRPB2,1,0.6106870229007634,0.6106870229007634,SNRPB2,representative,TRUE,TRUE,SNRPB2,0.9309471199338497,0.7562032654032027,0.9890594925158263,0.004777584546138384,-0.004777584546138384,FALSE,not_significant
HLRT_post_vs_pre,P08590,-0.4890431817154379,22.651896664738945,-1.4558221198307122,0.1486906509665535,0.5065139532365686,-5.3844644002710575,MYL3_HUMAN,MYL3,32,0.6784351145038168,21.709923664122137,MYL3,representative,TRUE,TRUE,MYL3,0.5065139532365686,0.1486906509665535,0.39374129822737436,0.4047890311035332,-0.4047890311035332,FALSE,not_significant
HLRT_post_vs_pre,P08621,-0.027746445969889066,14.796287800956186,-0.1400045750480749,0.888936654287704,0.9711568546819457,-5.841538578485018,RU17_HUMAN,SNRNP70,3,0.14758269720101783,0.44274809160305345,SNRNP70,representative,TRUE,TRUE,SNRNP70,0.9711568546819457,0.888936654287704,0.996738759744198,0.0014186531911207767,-0.0014186531911207767,FALSE,not_significant
HLRT_post_vs_pre,P08651,-0.187283784438117,15.190561848213822,-1.4486612240939991,0.15054595949361993,0.5101175644983468,-4.87569188740796,NFIC_HUMAN,NFIC,2,0.35877862595419846,0.7175572519083969,NFIC,representative,TRUE,TRUE,NFIC,0.5101175644983468,0.15054595949361993,0.7014403708297978,0.15400924226966095,-0.15400924226966095,FALSE,not_significant
HLRT_post_vs_pre,P08670,0.4521592601547404,18.742791583796702,1.9088767870696317,0.059232367747453815,0.3223342803000975,-4.73422802359673,VIME_HUMAN,VIM,45,0.4670059372349448,21.015267175572518,VIM,representative,TRUE,TRUE,VIM,0.3223342803000975,0.059232367747453815,0.27861290453122556,0.5549987722016752,0.5549987722016752,FALSE,not_significant
HLRT_post_vs_pre,P08708,-0.10835310332383585,17.847795380766893,-0.7928404366679761,0.42973899006650584,0.7665171226115113,-5.7443441800229955,RS17_HUMAN,RPS17,9,0.3443596268023749,3.099236641221374,RPS17,representative,TRUE,TRUE,RPS17,0.7665171226115113,0.42973899006650584,0.9125498485084382,0.039743402662344676,-0.039743402662344676,FALSE,not_significant
HLRT_post_vs_pre,P08754,-4.628237604755725e-4,15.954204253923294,-0.004175567033292099,0.9966766686409021,0.9987077956084615,-5.894357841004821,GNAI3_HUMAN,GNAI3,2,0.6374045801526718,1.2748091603053435,GNAI3,representative,TRUE,TRUE,GNAI3,0.9987077956084615,0.9966766686409021,0.9999984593229574,6.69108053429107e-7,-6.69108053429107e-7,FALSE,not_significant
HLRT_post_vs_pre,P08758,0.1466786328217644,21.96729032177205,0.6552405123902575,0.513848722320492,0.8226988491047034,-6.164581299273061,ANXA5_HUMAN,ANXA5,34,0.6281993713515941,21.358778625954198,ANXA5,representative,TRUE,TRUE,ANXA5,0.8226988491047034,0.513848722320492,0.9069549477204015,0.042414285643742194,0.042414285643742194,FALSE,not_significant
HLRT_post_vs_pre,P08865,0.01990564704026454,18.934231368913466,0.14371004025531006,0.8860172842743582,0.9711568546819457,-6.178151028742037,RSSA_HUMAN,RPSA,15,0.4173027989821883,6.259541984732825,RPSA,representative,TRUE,TRUE,RPSA,0.9711568546819457,0.8860172842743582,0.9975939412873895,0.001046197133207053,0.001046197133207053,FALSE,not_significant
HLRT_post_vs_pre,P08962,-0.14303556529458206,18.0041504486607,-0.8370804786882196,0.40453398053768397,0.7500566370033844,-5.466777286662168,CD63_HUMAN,CD63,2,0.4580152671755725,0.916030534351145,CD63,representative,TRUE,TRUE,CD63,0.7500566370033844,0.40453398053768397,0.878578532524697,0.05621941263451206,-0.05621941263451206,FALSE,not_significant
HLRT_post_vs_pre,P09012,-0.02654902262231218,18.628023113091263,-0.17894002040547513,0.8583451371716868,0.9677857328674097,-5.844801205661043,SNRPA_HUMAN,SNRPA,1,0.7175572519083969,0.7175572519083969,SNRPA,representative,TRUE,TRUE,SNRPA,0.9677857328674097,0.8583451371716868,0.9959528750481026,0.0017612103621979693,-0.0017612103621979693,FALSE,not_significant
HLRT_post_vs_pre,P09104,-0.06134466962890528,16.960180186054686,-0.40784853156784795,0.6842526548079495,0.9040705058916784,-5.918264672823876,ENOG_HUMAN,ENO2,10,0.26259541984732826,2.6259541984732824,ENO2,representative,TRUE,TRUE,ENO2,0.9040705058916784,0.6842526548079495,0.9769929055316986,0.010108589914412242,-0.010108589914412242,FALSE,not_significant
HLRT_post_vs_pre,P09110,0.09769869233934969,18.079451371998346,0.866524847108577,0.3882670250575493,0.7433028887508275,-5.624531513069137,THIK_HUMAN,ACAA1,14,0.4487459105779717,6.282442748091603,ACAA1,representative,TRUE,TRUE,ACAA1,0.7433028887508275,0.3882670250575493,0.9117139247997154,0.04014141207821013,0.04014141207821013,FALSE,not_significant
HLRT_post_vs_pre,P09211,-0.1963403049091177,24.64696744165725,-0.9541979140089122,0.34233121601116356,0.7026798644439674,-5.991337468384228,GSTP1_HUMAN,GSTP1,23,0.8114835711915035,18.66412213740458,GSTP1,representative,TRUE,TRUE,GSTP1,0.7026798644439674,0.34233121601116356,0.8102015774300184,0.09140691559764692,-0.09140691559764692,FALSE,not_significant
HLRT_post_vs_pre,P09382,-0.07348919585028568,22.87750007860707,-0.6659288662524048,0.5069826223324375,0.8172978999127053,-6.2271130039463305,LEG1_HUMAN,LGALS1,19,0.7713941341904379,14.65648854961832,LGALS1,representative,TRUE,TRUE,LGALS1,0.8172978999127053,0.5069826223324375,0.9513058735962546,0.021679821804108292,-0.021679821804108292,FALSE,not_significant
HLRT_post_vs_pre,P09417,-0.22588905848172658,21.062663321746943,-2.6407734422547136,0.00959256741525067,0.12969151145418906,-3.0358092201597646,DHPR_HUMAN,QDPR,28,0.6155943293347874,17.236641221374047,QDPR,representative,TRUE,TRUE,QDPR,0.12969151145418906,0.00959256741525067,0.3500589337101751,0.4558588344196246,-0.4558588344196246,FALSE,not_significant
HLRT_post_vs_pre,P09429,-0.0513140050083436,18.064085356428553,-0.3545357331439941,0.7236804680005947,0.9197565585999966,-5.829232006318761,HMGB1_HUMAN,HMGB1,4,0.42938931297709926,1.717557251908397,HMGB1,representative,TRUE,TRUE,HMGB1,0.9197565585999966,0.7236804680005947,0.9835417195841685,0.007207213577982723,-0.007207213577982723,FALSE,not_significant
HLRT_post_vs_pre,P09455,1.2486542982547917,15.383353790385842,3.96539875731344,1.4041854186657557e-4,0.010678830108953073,0.8146682553613411,RET1_HUMAN,RBP1,10,0.08549618320610687,0.8549618320610687,RBP1,representative,TRUE,TRUE,RBP1,0.010678830108953073,1.4041854186657557e-4,1.546909801675288e-5,4.810535008716101,4.810535008716101,TRUE,up
HLRT_post_vs_pre,P09486,0.321797328009076,15.87940429781154,1.8083745059958907,0.07353955259781554,0.36976416364058656,-4.5750001673030365,SPRC_HUMAN,SPARC,7,0.173391494002181,1.213740458015267,SPARC,representative,TRUE,TRUE,SPARC,0.36976416364058656,0.07353955259781554,0.431767034798476,0.3647505189069193,0.3647505189069193,FALSE,not_significant
HLRT_post_vs_pre,P09488,-0.25100733173141876,16.935883577227575,-1.0816798454291576,0.2819841590429611,0.6529868044972003,-5.34939831796723,GSTM1_HUMAN,GSTM1,4,0.20229007633587787,0.8091603053435115,GSTM1,representative,TRUE,TRUE,GSTM1,0.6529868044972003,0.2819841590429611,0.7277837792238698,0.13799762815630928,-0.13799762815630928,FALSE,not_significant
HLRT_post_vs_pre,P09493,-0.3685034528019955,22.844613358621405,-1.0741097987079449,0.2854520927242244,0.6552770326898938,-5.7371591914908615,TPM1_HUMAN,TPM1,25,0.7343511450381679,18.358778625954198,TPM1,representative,TRUE,TRUE,TPM1,0.6552770326898938,0.2854520927242244,0.6300312855230976,0.20063788420881437,-0.20063788420881437,FALSE,not_significant
HLRT_post_vs_pre,P09496,0.005906616896327321,15.805156557228733,0.025121639227085168,0.980007767142419,0.9972952269581049,-5.802711024157227,CLCA_HUMAN,CLTA,3,0.1603053435114504,0.48091603053435117,CLTA,representative,TRUE,TRUE,CLTA,0.9972952269581049,0.980007767142419,0.9998807242751471,5.180387866263886e-5,5.180387866263886e-5,FALSE,not_significant
HLRT_post_vs_pre,P09497,0.010501573503074013,17.357898236345697,0.06953190384234978,0.944704438572687,0.9880321577292903,-5.948966689396864,CLCB_HUMAN,CLTB,6,0.4872773536895674,2.9236641221374047,CLTB,representative,TRUE,TRUE,CLTB,0.9880321577292903,0.944704438572687,0.9994028156596038,2.5943133559102276e-4,2.5943133559102276e-4,FALSE,not_significant
HLRT_post_vs_pre,P09525,0.2300226668407639,18.597891491471568,2.066428951724041,0.0413602535483874,0.2846167256509129,-4.245362591729819,ANXA4_HUMAN,ANXA4,22,0.5138792505204719,11.305343511450381,ANXA4,representative,TRUE,TRUE,ANXA4,0.2846167256509129,0.0413602535483874,0.4805989045571584,0.31821722343083597,0.31821722343083597,FALSE,not_significant
HLRT_post_vs_pre,P09543,-0.23664462348736137,16.712458895357816,-1.2166057070030296,0.22660451005145363,0.6043282669200536,-5.10684511770891,CN37_HUMAN,CNP,4,0.32251908396946566,1.2900763358778626,CNP,representative,TRUE,TRUE,CNP,0.6043282669200536,0.22660451005145363,0.7037651687062445,0.15257223140962076,-0.15257223140962076,FALSE,not_significant
HLRT_post_vs_pre,P09601,-0.18989318907209984,15.781202926534407,-0.7906443876930644,0.4310138241963555,0.7676487430944458,-5.588271843656195,HMOX1_HUMAN,HMOX1,5,0.21832061068702288,1.0916030534351144,HMOX1,representative,TRUE,TRUE,HMOX1,0.7676487430944458,0.4310138241963555,0.8522997642145467,0.069407631703284,-0.069407631703284,FALSE,not_significant
HLRT_post_vs_pre,P09622,-0.12688400609535933,21.340695749065382,-1.6746272678187635,0.0971174366186108,0.4214425708898917,-5.063850294621935,DLDH_HUMAN,DLD,36,0.6522476675148431,23.480916030534353,DLD,representative,TRUE,TRUE,DLD,0.4214425708898917,0.0971174366186108,0.7438822793349138,0.12849578687399238,-0.12849578687399238,FALSE,not_significant
HLRT_post_vs_pre,P09651,-0.0249671901223536,15.190507721143174,-0.12979355916927554,0.8969892515818668,0.9752113307048029,-5.873152048005128,ROA1_HUMAN,HNRNPA1,4,0.2729007633587786,1.0916030534351144,HNRNPA1,representative,TRUE,TRUE,HNRNPA1,0.9752113307048029,0.8969892515818668,0.9972894619769529,0.001178769979506547,-0.001178769979506547,FALSE,not_significant
HLRT_post_vs_pre,P09669,0.3741859885229992,21.748682682645022,1.774976731504609,0.07893006966463621,0.3860213374916774,-4.552327450277862,COX6C_HUMAN,COX6C,6,0.5050890585241731,3.030534351145038,COX6C,representative,TRUE,TRUE,COX6C,0.3860213374916774,0.07893006966463621,0.3866905773495014,0.41263641043268645,0.41263641043268645,FALSE,not_significant
HLRT_post_vs_pre,P09874,0.062156167357219516,17.019492459553057,0.49774415144593714,0.6197520380642187,0.871527452736792,-6.140022828047524,PARP1_HUMAN,PARP1,25,0.33404580152671753,8.351145038167939,PARP1,representative,TRUE,TRUE,PARP1,0.871527452736792,0.6197520380642187,0.9707000790097169,0.012914935026663375,0.012914935026663375,FALSE,not_significant
HLRT_post_vs_pre,P09936,0.29386767427611105,19.504312499130258,2.1348294648031123,0.035206904620891474,0.2634204375647168,-4.1170827788544555,UCHL1_HUMAN,UCHL1,17,0.5316569375841941,9.038167938931299,UCHL1,representative,TRUE,TRUE,UCHL1,0.2634204375647168,0.035206904620891474,0.37402523508658286,0.4270990954221577,0.4270990954221577,FALSE,not_significant
HLRT_post_vs_pre,P09960,-0.18409508765583382,19.330760421202086,-3.162633485877708,0.0020679958767961634,0.055671181037291406,-1.7977543541191494,LKHA4_HUMAN,LTA4H,49,0.5323259074622215,26.083969465648856,LTA4H,representative,TRUE,TRUE,LTA4H,0.055671181037291406,0.0020679958767961634,0.32048365202561024,0.4941941190816602,-0.4941941190816602,FALSE,not_significant
HLRT_post_vs_pre,P09972,-0.06603683164319207,17.085306735298307,-0.4526206448869924,0.651797745564315,0.8877662383646179,-6.116910253641005,ALDOC_HUMAN,ALDOC,15,0.2340966921119593,3.5114503816793894,ALDOC,representative,TRUE,TRUE,ALDOC,0.8877662383646179,0.651797745564315,0.9721305733456461,0.012275398165329996,-0.012275398165329996,FALSE,not_significant
HLRT_post_vs_pre,P0C7P0,0.16674985182066315,15.36338001298499,1.1569564167087982,0.250033438738941,0.6220382268313567,-5.271533915520201,CISD3_HUMAN,CISD3,2,0.1717557251908397,0.3435114503816794,CISD3,representative,TRUE,TRUE,CISD3,0.6220382268313567,0.250033438738941,0.7936267017897984,0.10038372865014601,0.10038372865014601,FALSE,not_significant
HLRT_post_vs_pre,P0C870,-0.004789129368546696,14.19496112752749,-0.047986559617605506,0.9618222115480143,0.9936272500845853,-5.890300789212602,JMJD7_HUMAN,JMJD7,1,0.26717557251908397,0.26717557251908397,JMJD7,representative,TRUE,TRUE,JMJD7,0.9936272500845853,0.9618222115480143,0.9998135973695488,8.096117974010672e-5,-8.096117974010672e-5,FALSE,not_significant
HLRT_post_vs_pre,P0DJ93,-0.012852381869034701,14.690921116700958,-0.13149842825551777,0.8956439875762143,0.9747939213620194,-5.880099236459709,SIM13_HUMAN,SMIM13,2,0.22519083969465647,0.45038167938931295,SMIM13,representative,TRUE,FALSE,SMIM13,0.9747939213620194,0.8956439875762143,0.9985845124363244,6.151739264146952e-4,-6.151739264146952e-4,FALSE,not_significant
HLRT_post_vs_pre,P10109,0.09689142105502313,17.493389837744587,0.7976348024476989,0.4269635374347964,0.7649134751923738,-5.495514413705608,ADX_HUMAN,FDX1,2,0.6412213740458015,1.282442748091603,FDX1,representative,TRUE,TRUE,FDX1,0.7649134751923738,0.4269635374347964,0.9208481887617024,0.03581196178737119,0.03581196178737119,FALSE,not_significant
HLRT_post_vs_pre,P10155,0.01668149733892932,16.338467272240806,0.07507567103069507,0.9403037827265424,0.9877517516311796,-5.8843353042955355,RO60_HUMAN,RO60,5,0.2824427480916031,1.4122137404580153,RO60,representative,TRUE,TRUE,RO60,0.9877517516311796,0.9403037827265424,0.9989737427205998,4.4592673039085107e-4,4.4592673039085107e-4,FALSE,not_significant
HLRT_post_vs_pre,P10176,0.3882445629059994,21.079990108766424,1.793971487339694,0.07582845705719407,0.37752891385922155,-4.531002524288967,COX8A_HUMAN,COX8A,2,0.9351145038167938,1.8702290076335877,COX8A,representative,TRUE,TRUE,COX8A,0.37752891385922155,0.07582845705719407,0.36736768331848296,0.434899050462854,0.434899050462854,FALSE,not_significant
HLRT_post_vs_pre,P10253,0.2137488086818422,16.66274383423832,2.403077393823159,0.018092392343670945,0.18407042645300006,-3.3224769794393785,LYAG_HUMAN,GAA,9,0.448685326547922,4.038167938931298,GAA,representative,TRUE,TRUE,GAA,0.18407042645300006,0.018092392343670945,0.42417185185907497,0.37245815474421806,0.37245815474421806,FALSE,not_significant
HLRT_post_vs_pre,P10301,0.02747324304375809,17.265331541879473,0.28321915030517675,0.7775915713482037,0.9368053703133606,-6.102103218996793,RRAS_HUMAN,RRAS,10,0.4694656488549619,4.694656488549619,RRAS,representative,TRUE,TRUE,RRAS,0.9368053703133606,0.7775915713482037,0.9931128255674173,0.0030014093718166127,0.0030014093718166127,FALSE,not_significant
HLRT_post_vs_pre,P10321,-0.023052430493567755,16.06546590684177,-0.16279413822658034,0.8710074988962645,0.9681459734163711,-5.863717552004812,HLAC_HUMAN,HLA-C,3,0.366412213740458,1.099236641221374,HLA-C,representative,TRUE,TRUE,HLA-C,0.9681459734163711,0.8710074988962645,0.9968214136082068,0.0013826411183001375,-0.0013826411183001375,FALSE,not_significant
HLRT_post_vs_pre,P10398,-0.1559765258274144,16.065968649393,-1.086951962263323,0.2796587913678922,0.650814867724166,-5.346184786932087,ARAF_HUMAN,ARAF,6,0.4491094147582697,2.6946564885496183,ARAF,representative,TRUE,TRUE,ARAF,0.650814867724166,0.2796587913678922,0.8197605833637724,0.08631296774573786,-0.08631296774573786,FALSE,not_significant
HLRT_post_vs_pre,P10412,-0.19605973689324685,16.283641533131554,-1.1502576179291815,0.2527681717233621,0.6241240084273274,-5.256234223868472,H14_HUMAN,H1-4,1,0.7175572519083969,0.7175572519083969,H1-4,representative,TRUE,TRUE,H1-4,0.6241240084273274,0.2527681717233621,0.7636562462586268,0.11710209161920479,-0.11710209161920479,FALSE,not_significant
HLRT_post_vs_pre,P10415,-0.27170691641108746,16.758396809233172,-1.9609098639211997,0.0526579258616222,0.3065596612026017,-4.071980942556338,BCL2_HUMAN,BCL2,2,0.5610687022900763,1.1221374045801527,BCL2,representative,TRUE,TRUE,BCL2,0.3065596612026017,0.0526579258616222,0.4493790870942121,0.34738714235506385,-0.34738714235506385,FALSE,not_significant
