database,pathway,set_id,treatment,n,rho,p,padj
Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,Hallmark|HALLMARK_INTERFERON_ALPHA_RESPONSE,BFR,32,0.028592375366568914,0.876553803302148,0.9695674516797659
Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark|HALLMARK_INTERFERON_GAMMA_RESPONSE,HLRT,33,0.002339572192513369,0.9896903457319353,0.9896903457319353
Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark|HALLMARK_INTERFERON_GAMMA_RESPONSE,BFR,32,-0.21041055718475074,0.24772069630526528,0.9695674516797659
Hallmark,HALLMARK_KRAS_SIGNALING_DN,Hallmark|HALLMARK_KRAS_SIGNALING_DN,HLRT,33,-0.09525401069518717,0.5979885206977007,0.9896903457319353
Hallmark,HALLMARK_KRAS_SIGNALING_DN,Hallmark|HALLMARK_KRAS_SIGNALING_DN,BFR,32,-0.15689149560117302,0.3911517692378952,0.9695674516797659
Hallmark,HALLMARK_KRAS_SIGNALING_UP,Hallmark|HALLMARK_KRAS_SIGNALING_UP,HLRT,33,-0.10962566844919786,0.5436490247460215,0.9896903457319353
Hallmark,HALLMARK_KRAS_SIGNALING_UP,Hallmark|HALLMARK_KRAS_SIGNALING_UP,BFR,32,0.15432551319648094,0.39904216553946126,0.9695674516797659
Hallmark,HALLMARK_MITOTIC_SPINDLE,Hallmark|HALLMARK_MITOTIC_SPINDLE,HLRT,33,0.002339572192513369,0.9896903457319353,0.9896903457319353
Hallmark,HALLMARK_MITOTIC_SPINDLE,Hallmark|HALLMARK_MITOTIC_SPINDLE,BFR,32,-0.26099706744868034,0.14906914576232141,0.9695674516797659
Hallmark,HALLMARK_MTORC1_SIGNALING,Hallmark|HALLMARK_MTORC1_SIGNALING,HLRT,33,0.21724598930481284,0.22458289342180424,0.9896903457319353
Hallmark,HALLMARK_MTORC1_SIGNALING,Hallmark|HALLMARK_MTORC1_SIGNALING,BFR,32,-0.03848973607038123,0.8343346615640603,0.9695674516797659
Hallmark,HALLMARK_MYC_TARGETS_V1,Hallmark|HALLMARK_MYC_TARGETS_V1,HLRT,33,-0.17379679144385027,0.3334049058784846,0.9896903457319353
Hallmark,HALLMARK_MYC_TARGETS_V1,Hallmark|HALLMARK_MYC_TARGETS_V1,BFR,32,0.186950146627566,0.3055790562704275,0.9695674516797659
Hallmark,HALLMARK_MYOGENESIS,Hallmark|HALLMARK_MYOGENESIS,HLRT,33,-0.38536096256684493,0.026780672397912902,0.5860152102123517
Hallmark,HALLMARK_MYOGENESIS,Hallmark|HALLMARK_MYOGENESIS,BFR,32,-0.0344574780058651,0.8514872108177872,0.9695674516797659
Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Hallmark|HALLMARK_OXIDATIVE_PHOSPHORYLATION,HLRT,33,0.2540106951871658,0.15374266820273463,0.9896903457319353
Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Hallmark|HALLMARK_OXIDATIVE_PHOSPHORYLATION,BFR,32,0.02126099706744868,0.9080502863308837,0.9695674516797659
Hallmark,HALLMARK_P53_PATHWAY,Hallmark|HALLMARK_P53_PATHWAY,HLRT,33,-0.027072192513368985,0.8811207707576416,0.9896903457319353
Hallmark,HALLMARK_P53_PATHWAY,Hallmark|HALLMARK_P53_PATHWAY,BFR,32,-0.20784457478005863,0.2536668540023401,0.9695674516797659
Hallmark,HALLMARK_PEROXISOME,Hallmark|HALLMARK_PEROXISOME,HLRT,33,0.37533422459893045,0.031367152038228076,0.5860152102123517
Hallmark,HALLMARK_PEROXISOME,Hallmark|HALLMARK_PEROXISOME,BFR,32,0.13819648093841644,0.4506782540104527,0.9695674516797659
Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Hallmark|HALLMARK_PI3K_AKT_MTOR_SIGNALING,HLRT,33,0.10494652406417113,0.5610820888748042,0.9896903457319353
Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Hallmark|HALLMARK_PI3K_AKT_MTOR_SIGNALING,BFR,32,0.054252199413489736,0.7680673598588205,0.9695674516797659
Hallmark,HALLMARK_PROTEIN_SECRETION,Hallmark|HALLMARK_PROTEIN_SECRETION,HLRT,33,0.0625,0.729696377006099,0.9896903457319353
Hallmark,HALLMARK_PROTEIN_SECRETION,Hallmark|HALLMARK_PROTEIN_SECRETION,BFR,32,0.08687683284457479,0.6363612589160879,0.9695674516797659
Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Hallmark|HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HLRT,33,0.04077540106951872,0.821747003322018,0.9896903457319353
Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Hallmark|HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,BFR,32,-0.003665689149560117,0.9841141433730167,0.9841141433730167
Hallmark,HALLMARK_SPERMATOGENESIS,Hallmark|HALLMARK_SPERMATOGENESIS,HLRT,33,-0.011697860962566845,0.9484844405922174,0.9896903457319353
Hallmark,HALLMARK_SPERMATOGENESIS,Hallmark|HALLMARK_SPERMATOGENESIS,BFR,32,-0.08760997067448681,0.6335062181554585,0.9695674516797659
Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark|HALLMARK_TNFA_SIGNALING_VIA_NFKB,HLRT,33,-0.125,0.48824131583041164,0.9896903457319353
Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark|HALLMARK_TNFA_SIGNALING_VIA_NFKB,BFR,32,0.03665689149560117,0.8421224928098059,0.9695674516797659
Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark|HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HLRT,33,-0.07520053475935828,0.6774634048445491,0.9896903457319353
Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark|HALLMARK_UNFOLDED_PROTEIN_RESPONSE,BFR,32,-0.12756598240469208,0.4865775869825686,0.9695674516797659
Hallmark,HALLMARK_UV_RESPONSE_DN,Hallmark|HALLMARK_UV_RESPONSE_DN,HLRT,33,-0.07787433155080214,0.6666429225381993,0.9896903457319353
Hallmark,HALLMARK_UV_RESPONSE_DN,Hallmark|HALLMARK_UV_RESPONSE_DN,BFR,32,-0.21004398826979473,0.2485644289230864,0.9695674516797659
Hallmark,HALLMARK_UV_RESPONSE_UP,Hallmark|HALLMARK_UV_RESPONSE_UP,HLRT,33,0.05414438502673797,0.7647398908495779,0.9896903457319353
Hallmark,HALLMARK_UV_RESPONSE_UP,Hallmark|HALLMARK_UV_RESPONSE_UP,BFR,32,-0.017961876832844573,0.9222714784270943,0.9695674516797659
Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,Hallmark|HALLMARK_XENOBIOTIC_METABOLISM,HLRT,33,0.08890374331550802,0.622721451466067,0.9896903457319353
Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,Hallmark|HALLMARK_XENOBIOTIC_METABOLISM,BFR,32,-0.0905425219941349,0.6221380952492983,0.9695674516797659
