contrast,set_id,database,pathway,theme,main,pval,padj,log2err,ES,NES,size,leadingEdge,source_size,description
HLRT_post_vs_pre,GOBP|GOBP_ACETYL_COA_METABOLIC_PROCESS,GOBP,GOBP_ACETYL_COA_METABOLIC_PROCESS,purine-containing compound metabolic process,FALSE,0.005837223447280014,0.045266824495424754,0.40701791892395395,0.5492807875431512,1.8018657162658114,26,PDK2;PDP1;PDPR;FASN;PDHA1;NME1;DLST;PPCS;BCKDK;DLAT;PDHX;PDK4,43,"The chemical reactions and pathways involving acetyl-CoA, a derivative of coenzyme A in which the sulfhydryl group is acetylated; it is a metabolite derived from several pathways (e.g. glycolysis, fatty acid oxidation, amino-acid catabolism) and is further metabolized by the tricarboxylic acid cycle. It is a key intermediate in lipid and terpenoid biosynthesis. [ISBN:0198547684]"
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,GOBP,GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,actin filament-based process,FALSE,0.09240246406570841,0.3030534595768492,0.2114001893849227,-0.33122944809784044,-1.2775045921577517,52,MYLK2;CACNA2D1;PLN;ATP2A2;ATP2A1;SGCD;MYH14;RYR2;NUP155;SNTA1;SYNE2;CTNNA3;SCN4A;MYH7;TNNC1;MYH8;TTN;MYL6B;TPM1;ABCC9;EPDR1;LIMCH1;TCAP;CASQ2;SUN2,147,"Movement of organelles or other particles along actin filaments, or sliding of actin filaments past each other, mediated by motor proteins. [GOC:BHF, GOC:mah]"
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,GOBP,GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,actin filament organization,FALSE,0.6211538461538462,0.8582722706978408,0.06613262047584399,0.2343979312711387,0.9062261298727161,57,FSCN1;EZR;MARCKS;RHOC;FLNA;ARRB1;PLS3;CALD1;PAK2;NRP1;MYL9,179,"A process that results in the assembly, arrangement of constituent parts, or disassembly of an actin filament bundle. [GOC:dph]"
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,GOBP,GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,actin filament organization,FALSE,0.968503937007874,1,0.04641549568438488,-0.18069286347465038,-0.6064522580099425,27,LMOD1;CFL2;RDX;CAPZA2;SPTB;CAPZB;SVIL;TMOD4;PDXP;TMOD1,60,Disassembly of actin filaments by the removal of actin monomers from a filament. [GOC:mah]
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_FILAMENT_ORGANIZATION,GOBP,GOBP_ACTIN_FILAMENT_ORGANIZATION,supramolecular fiber organization,FALSE,0.012729019744654275,0.08031335321569395,0.3807304007227924,0.30901463080919855,1.4088335936074161,147,FSCN1;EZR;ACTR2;TAGLN2;CAP1;IQGAP1;MARCKS;MSRB2;RHOC;ACTR3;ARPC1B;SPTBN1;FLNA;ARPC4;ARPC2;NCKAP1;ARF6;DIAPH1;ARRB1;CORO1A;ARPC5;GSN;PLS3;RHOG;DBN1;CALD1;PAK2;TMSB10;INPPL1;CORO1C;SPTAN1;ARPC3;ADD3;NRP1;MYL9;SNX9;XIRP1;CAPG;TPM4;MARCKSL1;CORO7;ZYX;CNN3;HAX1;S100A10;XIRP2;VASP;FHOD1;TWF2;CTTN;ARHGEF10L;ARHGAP18;CNN1;FLII;ARPC5L;PFN1,477,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]"
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_FILAMENT_POLYMERIZATION,GOBP,GOBP_ACTIN_FILAMENT_POLYMERIZATION,actin filament organization,FALSE,0.06457925636007827,0.2426018426018426,0.24891111443470243,0.35463326214885715,1.3517260052133413,54,MSRB2;SPTBN1;ARPC4;ARPC2;NCKAP1;ARF6;DIAPH1;CORO1A;ARPC5;GSN;SPTAN1;ARPC3;ADD3;SNX9;CAPG;CORO7;HAX1;VASP;TWF2;CTTN;ARHGAP18;FLII;ARPC5L;PFN1;WASL;TMSB4X;ADD1,157,Assembly of actin filaments by the addition of actin monomers to a filament. [GOC:mah]
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,GOBP,GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,actin filament-based process,FALSE,0.07317073170731707,0.2616524070999872,0.2377938344236881,-0.36350190520458414,-1.350116045772226,45,MYLK2;CACNA2D1;PLN;ATP2A2;ATP2A1;SGCD;RYR2;NUP155;SNTA1;CTNNA3;SCN4A;MYH7;TNNC1;MYH8;TTN;MYL6B;TPM1;ABCC9;EPDR1;LIMCH1;TCAP;CASQ2,124,The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of all or part of the cell body. [GOC:mah]
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_NUCLEATION,GOBP,GOBP_ACTIN_NUCLEATION,actin filament organization,TRUE,0.0019219567651797417,0.018963269877701215,0.45505986738722953,0.6065038424453552,1.910641862369439,22,ACTR2;ACTR3;ARPC1B;ARPC4;ARPC2;NCKAP1;CORO1A;ARPC5;GSN;ARPC3,59,"The initial step in the formation of an actin filament, in which actin monomers combine to form a new filament. Nucleation is slow relative to the subsequent addition of more monomers to extend the filament. [ISBN:0815316194]"
HLRT_post_vs_pre,GOBP|GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,GOBP,GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,actin filament organization,FALSE,0.11877394636015326,0.35779768453035776,0.17821987495197314,0.32268969134616715,1.25440311600573,59,MSRB2;SPTBN1;ARPC4;ARPC2;NCKAP1;ARF6;DIAPH1;CORO1A;ARPC5;GSN;SPTAN1;ARPC3;ADD3;SNX9;CAPG;CORO7;HAX1;VASP;TWF2;CTTN;ARHGAP18;FLII;ARPC5L;PFN1;DSTN;WASL;TMSB4X;ADD1,187,Assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament. [GOC:mah]
HLRT_post_vs_pre,GOBP|GOBP_ACTION_POTENTIAL,GOBP,GOBP_ACTION_POTENTIAL,regulation of membrane potential,FALSE,0.18637274549098196,0.4641375928261174,0.1429011493869481,-0.35115840019991257,-1.2193968256601109,33,CACNA2D1;ATP2A2;MYH14;GNA11;DMD;YWHAE;RYR2;NUP155;SNTA1;ANK3;CTNNA3;SCN4A,183,"A process in which membrane potential cycles through a depolarizing spike, triggered in response to depolarization above some threshold, followed by repolarization. This cycle is driven by the flow of ions through various voltage gated channels with different thresholds and ion specificities. [GOC:dph, GOC:go_curators, GOC:tb, ISBN:978-0-07-139011-8]"
